[ 2026-05-17 13:29:09,247 ] 20 root - INFO - Initiate the data ingestion
[ 2026-05-17 13:29:17,449 ] 65 root - INFO - Performed train test split on the dataframe
[ 2026-05-17 13:29:17,449 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2026-05-17 13:29:17,450 ] 75 root - INFO - Exporting train and test file path.
[ 2026-05-17 13:29:17,737 ] 84 root - INFO - Exported train and test file path.
[ 2026-05-17 13:29:17,739 ] 22 root - INFO - Data Initiation Completed
[ 2026-05-17 13:29:17,763 ] 26 root - INFO - Initiate the data Validation
[ 2026-05-17 13:29:17,945 ] 32 root - INFO - Required number of columns:31
[ 2026-05-17 13:29:17,946 ] 33 root - INFO - Data frame has columns:31
[ 2026-05-17 13:29:17,946 ] 32 root - INFO - Required number of columns:31
[ 2026-05-17 13:29:17,946 ] 33 root - INFO - Data frame has columns:31
[ 2026-05-17 13:29:18,511 ] 28 root - INFO - data Validation Completed
[ 2026-05-17 13:29:18,512 ] 31 root - INFO - data Transformation started
[ 2026-05-17 13:29:18,512 ] 54 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2026-05-17 13:29:18,512 ] 56 root - INFO - Starting data transformation
[ 2026-05-17 13:29:18,641 ] 39 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2026-05-17 13:29:18,641 ] 44 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2026-05-17 13:29:18,679 ] 45 root - INFO - Entered the save_object method of MainUtils class
[ 2026-05-17 13:29:18,690 ] 49 root - INFO - Exited the save_object method of MainUtils class
[ 2026-05-17 13:29:18,691 ] 45 root - INFO - Entered the save_object method of MainUtils class
[ 2026-05-17 13:29:18,701 ] 49 root - INFO - Exited the save_object method of MainUtils class
[ 2026-05-17 13:29:18,711 ] 35 root - INFO - data Transformation completed
[ 2026-05-17 13:29:18,711 ] 37 root - INFO - Model Training sstared
[ 2026-05-17 13:38:25,162 ] 45 root - INFO - Entered the save_object method of MainUtils class
[ 2026-05-17 13:38:25,176 ] 49 root - INFO - Exited the save_object method of MainUtils class
[ 2026-05-17 13:38:25,177 ] 45 root - INFO - Entered the save_object method of MainUtils class
[ 2026-05-17 13:38:25,189 ] 49 root - INFO - Exited the save_object method of MainUtils class
[ 2026-05-17 13:38:25,189 ] 216 root - INFO - Model trainer artifact: ModelTrainerArtifact(trained_model_file_path='Artifacts\\05_17_2026_13_29_02\\model_trainer\\trained_model\\model.pkl', train_metric_artifact=ClassificationMetricArtifact(f1_score=0.9910592514017276, precision_score=0.9879154078549849, recall_score=0.9942231681362116), test_metric_artifact=ClassificationMetricArtifact(f1_score=0.9880056922138646, precision_score=0.9830097087378641, recall_score=0.9930527176134042))
[ 2026-05-17 13:38:25,192 ] 42 root - INFO - Model Training artifact created
