[ 2026-05-17 13:21:16,746 ] 20 root - INFO - Initiate the data ingestion
[ 2026-05-17 13:21:25,237 ] 65 root - INFO - Performed train test split on the dataframe
[ 2026-05-17 13:21:25,238 ] 67 root - INFO - Exited split_data_as_train_test method of Data_Ingestion class
[ 2026-05-17 13:21:25,238 ] 75 root - INFO - Exporting train and test file path.
[ 2026-05-17 13:21:25,355 ] 84 root - INFO - Exported train and test file path.
[ 2026-05-17 13:21:25,356 ] 22 root - INFO - Data Initiation Completed
[ 2026-05-17 13:21:25,361 ] 26 root - INFO - Initiate the data Validation
[ 2026-05-17 13:21:25,440 ] 32 root - INFO - Required number of columns:31
[ 2026-05-17 13:21:25,441 ] 33 root - INFO - Data frame has columns:31
[ 2026-05-17 13:21:25,441 ] 32 root - INFO - Required number of columns:31
[ 2026-05-17 13:21:25,441 ] 33 root - INFO - Data frame has columns:31
[ 2026-05-17 13:21:25,623 ] 28 root - INFO - data Validation Completed
[ 2026-05-17 13:21:25,624 ] 31 root - INFO - data Transformation started
[ 2026-05-17 13:21:25,624 ] 54 root - INFO - Entered initiate_data_transformation method of DataTransformation class
[ 2026-05-17 13:21:25,624 ] 56 root - INFO - Starting data transformation
[ 2026-05-17 13:21:25,671 ] 39 root - INFO - Entered get_data_trnasformer_object method of Trnasformation class
[ 2026-05-17 13:21:25,671 ] 44 root - INFO - Initialise KNNImputer with {'missing_values': nan, 'n_neighbors': 3, 'weights': 'uniform'}
[ 2026-05-17 13:21:25,697 ] 45 root - INFO - Entered the save_object method of MainUtils class
[ 2026-05-17 13:21:25,702 ] 49 root - INFO - Exited the save_object method of MainUtils class
[ 2026-05-17 13:21:25,702 ] 45 root - INFO - Entered the save_object method of MainUtils class
[ 2026-05-17 13:21:25,705 ] 49 root - INFO - Exited the save_object method of MainUtils class
[ 2026-05-17 13:21:25,707 ] 35 root - INFO - data Transformation completed
[ 2026-05-17 13:21:25,707 ] 37 root - INFO - Model Training sstared
